Project,Disection Date,Name,Fish Species,Fish ID,Stomach ID ,Site,Collection Date,Prey Common Name,Prey Wet Weight (g),Prey,# Prey ,Prey Conditions (1-5),Notes
BOEM,45807,Dannette,Atlantic Croaker,CRO110,CRO110gc,WI1,45225,mush,0.1,unidentifiable mush ,-,1,
BOEM,45807,Dannette,Atlantic Croaker,CRO111,CRO111gc,WI1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45807,Dannette,Atlantic Croaker,CRO112,CRO112gc,WI1,45225,snail,0.1,mollusca ,1,4,
BOEM,45807,Dannette,Atlantic Croaker,CRO112,CRO112gc,WI1,45225,mush,0.1,unidentifiable mush ,-,1,
BOEM,45807,Dannette,Atlantic Croaker,CRO114,CRO114gc,WI1,45225,mush,0.5,detritus,-,1,
BOEM,45807,Dannette,Atlantic Croaker,CRO115,CRO115gc1,WI1,45225,mush,0.1,unidentifiable mush ,-,1,
BOEM,45807,Dannette,Atlantic Croaker,CRO115,CRO115gc2,WI1,45225,mush,<0.1,crustacean,3,,
BOEM,45807,Dannette,Atlantic Croaker,CRO116,CRO116gc,WI1,45225,mush,0.1,unidentifiable mush ,-,1,
BOEM,45810,Dannette,Atlantic Croaker,CRO118,CRO118gc,EI2,45719,mush,0.1,unidentifiable mush ,-,1,
BOEM,45810,Dannette,Atlantic Croaker,CRO123,CRO123gc,EI2,45719,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45810,Dannette,Atlantic Croaker,CRO125,CRO125gc,EI3,45719,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45811,Dannette,Atlantic Croaker,CRO128,CRO128gc,WO2,45757,mush,<0.1,biomatter,-,1,
BOEM,45811,Dannette,Atlantic Croaker,CRO129,CRO129gc,WO2,45757,mush,0.3,unidentifiable mush ,-,1,
BOEM,45811,Dannette,Atlantic Croaker,CRO130,CRO130gc,WO2,45757,mush,<0.1,veg_biomatter,-,1,
BOEM,45811,Dannette,Atlantic Croaker,CRO131,CRO131gc,WO2,45757,mush,0.1,unidentifiable mush ,-,1,
BOEM,45811,Cheyenne,Atlantic Croaker,CRO132,CRO132gc,WO2,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45811,Cheyenne,Atlantic Croaker,CRO134,CRO134gc1,WO2,45757,legs?crab?,<0.1,crustacean,-,1,
BOEM,45811,Cheyenne,Atlantic Croaker,CRO134,CRO134gc2,WO2,45757,mush,<0.1,polychaete,4,1,
BOEM,45811,Cheyenne,Atlantic Croaker,CRO134,CRO134gc3,WO2,45757,mush,<0.1,biomatter,-,,
BOEM,45811,Cheyenne,Atlantic Croaker,CRO134,CRO134gc4,WO2,45757,mush,<0.1,detritus,-,,
BOEM,45811,Dannette,Atlantic Croaker,CRO135,CRO135gc,WO2,45757,mush,0.2,biomatter,-,1,
BOEM,45811,Dannette,Atlantic Croaker,CRO136,CRO136gc,WO2,45757,mush,0.1,unidentifiable mush ,-,1,
BOEM,45811,Cheyenne,Atlantic Croaker,CRO137,CRO137gc,WO2,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45811,Cheyenne,Atlantic Croaker,CRO138,CRO138gc,WI1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45811,Dannette,Atlantic Croaker,CRO140,CRO140gc,WI1,45757,shell,<0.1,mollusca ,1,5,
BOEM,45811,Cheyenne,Atlantic Croaker,CRO141,CRO141gc,WI1,45757,mush,0.1,unidentifiable mush ,-,1,
BOEM,45811,Dannette,Atlantic Croaker,CRO142,CRO142gc,WI1,45757,mush,0.1,unidentifiable mush ,-,1,
BOEM,45811,Cheyenne,Atlantic Croaker,CRO143,CRO143gc,WI1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45811,Dannette,Atlantic Croaker,CRO144,CRO144gc,WI1,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45811,Cheyenne,Atlantic Croaker,CRO145,CRO145gc,WI1,45757,biomatter,<0.1,veg_biomatter,-,1,
BOEM,45811,Cheyenne,Atlantic Croaker,CRO145,CRO145gc,WI1,45757,mush,0.2,biomatter,-,1,
BOEM,45811,Cheyenne,Atlantic Croaker,CRO147,CRO147gc,WI1,45757,mush,0.1,unidentifiable mush ,-,1,
BOEM,45817,Dannette,Atlantic Croaker,CRO148,CRO148gc,WI2,45757,veg?,<0.1,veg_biomatter,-,1,
BOEM,45817,Dannette,Atlantic Croaker,CRO149,CRO149gc,WI2,45757,unk veg,0.3,veg_biomatter,-,2,
BOEM,45817,Dannette,Atlantic Croaker,CRO151,CRO151gc,WI2,45757,larvae?,<0.1,biomatter,3,2,
BOEM,45817,Dannette,Atlantic Croaker,CRO152,CRO152gc,WI2,45757,mush,0.1,unidentifiable mush ,-,1,
BOEM,45817,Cole,Striped Anchovy,STA191,STA192gc,EI2,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45817,Dannette,Atlantic Croaker,CRO153,CRO153gc,WI2,45757,unk veg,<0.1,veg_biomatter,-,1,
BOEM,45817,Dannette,Atlantic Croaker,CRO154,CRO154gc,WI2,45757,mush,0.2,unidentifiable mush ,-,1,
BOEM,45817,Dannette,Atlantic Croaker,CRO155,CRO155gc,WI2,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45817,Dannette,Atlantic Croaker,CRO156,CRO156gc,WI2,45757,unk veg,0.2,veg_biomatter,-,1,
BOEM,45817,Dannette,Atlantic Croaker,CRO157,CRO157gc,WI2,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45817,Dannette,Atlantic Croaker,CRO158,CRO158gc,WO3,45757,jelly like mush,1.6,biomatter,-,2,
BOEM,45817,Dannette,Atlantic Croaker,CRO158,CRO158gc,WO3,45757,balloon?,0.5,,-,3,"found in stomach & intestine, ?? check with posey, kind of looks like a worm to me "
BOEM,45817,Dannette,Atlantic Croaker,CRO160,CRO160gc,WO3,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45817,Cole,Atlantic Croaker,CRO161,CRO161gc,WO3,45757,striped anchovy,1,striped anchovy ,1,5,
BOEM,45817,Sam,Atlantic Croaker,CRO162,CRO162gc1,WO3,45757,worm,<0.1,polychaete ,1,5,
BOEM,45817,Sam,Atlantic Croaker,CRO162,CRO162gc2,WO3,45757,mush,0.1,unidentifiable mush ,-,1,
BOEM,45817,Sam,Atlantic Croaker,CRO163,CRO163gc,WO3,45757,biomatter,<0.1,biomatter,-,1,
BOEM,45817,Sam,Atlantic Croaker,CRO164,CRO164gc1,WO3,45757,worm,20.1,polychaete ,-,2,"urm i dont think this is correct, no way this worm is 20  g"
BOEM,45817,Sam,Atlantic Croaker,CRO164,CRO164gc2,WO3,45757,biomatter,0.1,biomatter,-,1,
BOEM,45819,Dannette,Atlantic Croaker,CRO165,CRO165gc,WO3,45757,mush,0.1,unidentifiable mush ,-,1,
BOEM,45819,Dannette,Atlantic Croaker,CRO166,CRO166gc,WO3,45757,worm,<0.1,polychaete ,1,4,
BOEM,45819,Dannette,Atlantic Croaker,CRO167,CRO167gc,WO3,45757,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45819,Dannette,Atlantic Croaker,CRO169,CRO169gc1,EI1,45791,worm?,0.3,unidentifiable mush ,2,3,
BOEM,45819,Dannette,Atlantic Croaker,CRO169,CRO169gc2,EI1,45791,biomatter,0.7,biomatter,-,1,
BOEM,45819,Dannette,Atlantic Croaker,CRO170,CRO170gc,EI1,45791,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45819,Dannette,Atlantic Croaker,CRO171,CRO171gc,EI1,45791,mush,0.1,unidentifiable mush ,-,1,
BOEM,45819,Dannette,Atlantic Croaker,CRO173,CRO173gc,EI1,45791,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45819,Dannette,Atlantic Croaker,CRO174,CRO174gc,EI1,45791,mush,0.1,unidentifiable mush ,-,1,
BOEM,45819,Dannette,Atlantic Croaker,CRO175,CRO175gc,EI1,45791,mush,0.1,unidentifiable mush ,-,1,
BOEM,45819,Dannette,Atlantic Croaker,CRO176,CRO176gc,EI1,45791,mush,0.2,unidentifiable mush ,-,1,
BOEM,45819,Dannette,Atlantic Croaker,CRO177,CRO177gc,EI1,45791,mush,1.9,unidentifiable mush ,-,1,
BOEM,45819,Dannette,Atlantic Croaker,CRO178,CRO178gc,WO2,45792,striped anchovy,1.7,striped anchovy,1,5,
BOEM,45819,Dannette,Atlantic Croaker,CRO179,CRO179gc,WO2,45792,mush,0.2,unidentifiable mush ,-,1,
BOEM,45819,Cole,Atlantic Croaker,CRO180,CRO180gc,WO2,45792,vegetation,0.1,veg_biomatter,-,2,
BOEM,45819,Dannette,Atlantic Croaker,CRO181,CRO181gc,WO2,45792,squid?,0.4,biomatter,2,2,double check if unfreeze 
BOEM,45819,Cole,Atlantic Croaker,CRO182,CRO182gc,WO2,45792,vegetation,<0.1,veg_biomatter,-,1,
BOEM,45819,Dannette,Atlantic Croaker,CRO184,CRO184gc,WO2,45792,vegetation,<0.1,veg_biomatter,-,1,
BOEM,45819,Cole,Atlantic Croaker,CRO185,CRO185gc,WO2,45792,sediment/mush,<0.1,detritus,-,1,
BOEM,45819,Cole,Atlantic Croaker,CRO187,CRO187gc,WO2,45792,fish stomach/mush,0.2,biomatter,1,3,
BOEM,45820,Sophia,Moonfish,MOF087,MOF087gc,EO1,45224,mush,0.1,unidentifiable mush ,-,2,
BOEM,45820,Ava,Moonfish,MOF088,MOF088gc,EO1,45224,mysis,0.2,biomatter,<20,3,
BOEM,45820,Sophia,Moonfish,MOF089,MOF089gc,EO1,45955,mush,<0.1,unidentifiable mush ,-,2,
BOEM,45820,Cheyenne,Moonfish,MOF090,MOF090gc1,EO1,45224,mysis,<0.1,crustacean,<20,2,crustacean based ???
BOEM,45820,Cheyenne,Moonfish,MOF090,MOF090gc2,EO1,45224,mysis,<0.1,biomatter,-,,
BOEM,45820,Sam,Pinfish,PIN173,PIN173gc1,EI1,45224,shrimp,-,crustacean ,6,2,no weight???? needs to be weighed and seperated 
BOEM,45820,Sam,Pinfish,PIN 173,PIN173gc2,EI1,45224,vegetation,-,veg_biomatter,-,1,"also the seperation on these pics is wrong, retake after redo "
BOEM,45820,Ava,Moonfish,MOF075,MOF075gc1,EI1,45224,mush,0.1,detritus,-,1,
BOEM,45820,Ava,Moonfish,MOF075,MOF075gc2,EI1,45224,mush,0.1,biomatter,-,,
BOEM,45820,Cheyenne,Moonfish,MOF076,MOF076gc,EI1,45224,mush,0.1,unidentifiable mush ,-,1,
BOEM,45820,Sophia,Moonfish,MOF077,MOF077gc,EI1,45224,biomatter,0.1,biomatter,-,2,
BOEM,45820,Cheyenne,Moonfish,MOF078,MOF078gc,EI1,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45820,Cheyenne,Moonfish,MOF079,MOF079gc,EI1,45224,mush,0.2,unidentifiable mush ,-,1,
BOEM,45820,Cheyenne,Moonfish,MOF080,MOF080gc,EI1,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45820,Sam,Moonfish,MOF081,MOF081,EO1,45224,mysis,0.1,unidentifiable mush,-,4,"crustacean based, two or three potential mysid "
BOEM,45820,Cheyenne,Moonfish,MOF082,MOF082,EO1,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45820,Sophia,Moonfish,MOF083,MOF083gc,EO1,45224,mysis,0.2,crustacean,>20,3,could probably be identified as mysid? decide if its crustacean or biomatter
BOEM,45820,Cheyenne,Moonfish,MOF084,MOF084gc1,EO1,45224,shrimp,<0.1,crustacean ,10,4,
BOEM,45820,Cheyenne,Moonfish,MOF084,MOF084gc2,EO1,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45820,Sam,Moonfish,MOF085,MOF085gc,EO1,45224,mysis,<0.1,crustacean,>20,4,could probably be identified as mysid or copepod ? decide if its crustacean or biomatter
BOEM,45820,Cheyenne,Moonfish,MOF086,MOF086gc,EO1,45224,mush,<0.1,crustacean,-,1,
BOEM,45824,Dannette,Atlantic Croaker,CRO189,CRO189gc1,WI2,45792,crab?,<0.1,crustacean,1,3,
BOEM,45824,Dannette,Atlantic Croaker,CRO189,CRO189gc2,WI2,45792,mush,0.2,unidentifiable mush ,-,1,
BOEM,45824,Dannette,Atlantic Croaker,CRO191,CRO191gc,WI2,45792,mush,0.1,unidentifiable mush ,-,1,
BOEM,45824,Dannette,Atlantic Croaker,CRO193,CRO193gc1,WI2,45792,snail?,<0.1,biomatter,1,2,
BOEM,45824,Dannette,Atlantic Croaker,CRO193,CRO193gc2,WI2,45792,mush,<0.1,unidentifiable mush,-,1,
BOEM,45824,Dannette,Atlantic Croaker,CRO195,CRO195gc1,WI2,45792,worm,0.5,polychaete ,2,4,
BOEM,45824,Dannette,Atlantic Croaker,CRO195,CRO195gc2,WI2,45792,mush,0.2,detritus,-,1,
BOEM,45824,Dannette,Atlantic Croaker,CRO196,CRO196gc1,WI2,45792,worm,0.1,polychaete,2,4,
BOEM,45824,Dannette,Atlantic Croaker,CRO196,CRO196gc2,WI2,45792,mush,0.3,detritus,-,1,
BOEM,45824,Dannette,Atlantic Croaker,CRO198,CRO198gc,WI2,45792,mush,0.3,unidentifiable mush ,-,1,
BOEM,45824,Dalton,Atlantic Croaker,CRO197,CRO197gc,WI2,45792,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45824,Dannette,Atlantic Croaker,CRO199,CRO199gc,WI1,45792,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45824,Dannette,Atlantic Croaker,CRO201,CRO201gc,WI1,45792,mush,0.1,unidentifiable mush ,-,1,
BOEM,45824,Dalton,Atlantic Croaker,CRO203,CRO203gc,WI1,45792,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45825,Dalton,Atlantic Croaker,CRO207,CRO207gc,WI1,45792,worm,0.2,polychaete,1,3,
BOEM,45825,Dannette,Atlantic Croaker,CRO208,Cro208gc,WI1,45792,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45825,Cheyenne,Atlantic Bumper,ATB052,ATB052gc,EI1,45071,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45825,Sophia,Atlantic Bumper,ATB053,ATB053gc,EI1,45071,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45825,Cheyenne,Atlantic Bumper,ATB054,ATB054gc,EI1,45071,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45825,Sophia,Atlantic Bumper,ATB055,ATB055gc,EI1,45071,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45825,Cheyenne,Atlantic Bumper,ATB056,ATB056gc,EI1,45071,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45825,Sophia,Atlantic Bumper,ATB057,ATB057gc,EI1,45071,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45825,Cheyenne,Atlantic Bumper,ATB058,ATB058gc,EI1,45071,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45825,Sophia,Atlantic Bumper,ATB059,ATB059gc,EI1,45071,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45825,Cheyenne,Atlantic Bumper,ATB060,ATB060gc,EI1,45071,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45825,Dalton,Atlantic Bumper,ATB061,ATB061gc,EO1,45224,mush,0.1,unidentifiable mush ,-,1,
BOEM,45825,Dannette,Atlantic Bumper,ATB062,ATB062gc,EO1,45224,fish mush,0.4,biomatter,-,1,
BOEM,45825,Dalton,Atlantic Bumper,ATB063,ATB063gc,EO1,45224,mush,0.1,unidentifiable mush ,-,1,
BOEM,45825,Dannette,Atlantic Bumper,ATB064,ATB064gc,EO1,45224,mush,0.2,unidentifiable mush ,-,1,
BOEM,45825,Dalton,Atlantic Bumper,ATB065,ATB065gc,EO1,45224,mush,0.2,unidentifiable mush ,-,1,
BOEM,45825,Dannette,Atlantic Bumper,ATB066,ATB066gc,EO1,45224,mush,0.3,unidentifiable mush ,-,1,
BOEM,45825,Dannette,Atlantic Bumper,ATB067,ATB067gc,EO1,45224,mush,0.4,unidentifiable mush ,-,1,
BOEM,45825,Dalton,Atlantic Bumper,ATB068,ATB068gc,EO1,45224,mush,0.1,unidentifiable mush ,-,1,
BOEM,45825,Dannette,Atlantic Bumper,ATB069,ATB069gc1,EO1,45224,larval mush,0.3,biomatter,-,1,
BOEM,45825,Dannette,Atlantic Bumper,ATB069,ATB069gc2,EO1,45224,larval mush,0.2,crustacean,>50,,
BOEM,45825,Dalton,Atlantic Bumper,ATB070,ATB070gc,EO1,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45825,Sophia,Spot,SPO103,SPO103gc,EI1,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45825,Cheyenne,Spot,SPO104,SPO104gc,EI1,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45825,Dalton,Spot,SPO105,SPO105gc,EI1,45224,-,-,unidentifiable mush ,-,-,
BOEM,45825,Cheyenne,Spot,SPO106,SPO106gc,EI1,45224,mush/sand,0.1,detritus,-,1,
BOEM,45825,Sophia,Spot,SPO107,SPO107gc,EI1,45224,-,-,unidentifiable mush ,-,-,
BOEM,45825,Dalton,Spot,SPO108,SPO108gc,EI1,45224,-,-,unidentifiable mush ,-,-,
BOEM,45825,Sophia,Spot,SPO109,SPO109gc,EI1,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45825,Cheyenne,Spot,SPO110,SPO110gc,EI1,45224,-,-,unidentifiable mush ,-,-,
BOEM,45825,Dalton,Spot,SPO111,SPO111gc,EI1,45224,mush,0.1,unidentifiable mush ,-,1,
BOEM,45825,Cheyenne,Spot,SPO112,SPO112gc,EI1,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45826,Dannette,Thread Herring,THH087,THH087gc,EI1,45224,mush,0.1,unidentifiable mush ,-,1,
BOEM,45826,Dalton,Thread Herring,THH088,THH088gc,EI1,45224,mush,0.1,unidentifiable mush ,-,1,
BOEM,45826,Dannette,Thread Herring,THH089,THH089gc,EI1,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45826,Dalton,Thread Herring,THH090,THH090gc,EI1,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45826,Dannette,Thread Herring,THH091,THH091gc,EI1,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45826,Dannette,Thread Herring,THH093,THH093gc,EI1,45224,mush,0.1,unidentifiable mush ,-,1,
BOEM,45826,Dalton,Thread Herring,THH092,THH092gc,EI1,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45826,Dannette,Thread Herring,THH094,THH094gc,EI1,45224,mush,0.1,unidentifiable mush ,-,1,
BOEM,45826,Dannette,Striped Anchovy,STA196,STA196gc,EO1,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45826,Dalton,Pinfish,PIN173,PIN173gc,EO1,45224,mush?,<0.1,,-,2,possibly identifiable
BOEM,45826,Dalton,Weakfish,WEF028,WEF028gc1,EI1,45224,THH,9.7,thread herring,1,5,"jump scare lol, pretty sure there's both a threadherring and an anchovy in here but double check when you defrost "
BOEM,45826,Dalton,Weakfish,WEF028,WEF028gc2,EI1,45224,STA,3,striped anchovy,1,5,
BOEM,45826,Dalton,Weakfish,WEF030,WEF030gc,EI1,45224,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Dalton,Thread Herring,THH097,THH097gc,WO3,45956,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Cheyenne,Thread Herring,THH098,THH098gc,WO3,45956,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Sam,Thread Herring,THH108,THH108gc,WI2,45956,mush,0.2,unidentifiable mush ,-,1,
BOEM,45827,Dalton,Thread Herring,THH099,THH099gc,WO3,45956,mush,0.1,unidentifiable mush ,-,1,
BOEM,45827,Cheyenne,Thread Herring,THH100,THH100gc,WO3,45956,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Dalton,Thread Herring,THH101,THH101gc,WO3,45956,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Cheyenne,Thread Herring,THH102,THH102gc,WO3,45956,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Sophia,Thread Herring,THH107,THH107gc,WO3,45956,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Ava,Thread Herring,THH103,THH103gc,WO3,45956,mush,0.1,unidentifiable mush ,-,1,
BOEM,45827,Cheyenne,Thread Herring,THH104,THH104gc,WO3,45956,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Dalton,Thread Herring,THH105,THH105gc,WO3,45956,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Sophia,Thread Herring,THH109,THH109gc,W12,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Sophia,Thread Herring,THH110,THH110gc,W12,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Ava,Thread Herring,THH111,THH111gc,WO1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Sophia,Thread Herring,THH112,THH112gc,WO1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Ava,Thread Herring,THH113,THH113gc,WO1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Cheyenne,Thread Herring,THH106,THH106gc,WO1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Ava,Thread Herring,THH116,THH116gc,WO1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Dalton,Thread Herring,THH114,THH114gc,WO1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Sophia,Thread Herring,THH115,THH115gc,WO1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Sohia,Thread Herring,THH117,THH117gc,WO1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Cheyenne,Thread Herring,THH118,THH118gc,WO1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45827,Dalton,Thread Herring,THH119,THH119gc,WO1,45225,mush,0.2,unidentifiable mush ,-,1,
BOEM,45828,Cole,Moonfish,MOF093,MOF093gc,WI2,45225,larval shrimp,<0.1,crustacean ,-,2,
BOEM,45828,Dalton,Pigfish,PIG015,PIG015gc,WI1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45828,Cole,Moonfish,MOF096,MOF096gc,WI2,45225,larval shrimp,<0.1,crustacean,-,2,double check to see if this should be crustacean or biomatter
BOEM,45831,Dannette,Atlantic Bumper,ATB071,ATB071gc,WI2,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45831,Dalton,Atlantic Bumper,ATB072,ATB072gc,WI2,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45831,Dannette,Atlantic Bumper,ATB073,ATB073gc,WI2,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45831,Dalton,Atlantic Bumper,ATB074,ATB074gc,WI2,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45831,Dannette,Atlantic Bumper,ATB075,ATB075gc,WI2,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45831,Dalton,Atlantic Bumper,ATB076,ATB076gc,WI2,45225,mush,0.1,unidentifiable mush ,-,1,
BOEM,45831,Dannette,Atlantic Bumper,ATB077,ATB077gc,WI2,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45831,Dannette,Atlantic Bumper,ATB078,ATB078gc,WI2,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45831,Dalton,Atlantic Bumper,ATB079,ATB079gc,WI2,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45831,Dannette,Atlantic Bumper,ATB080,ATB080gc,WI2,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45831,Dannette,Atlantic Bumper,ATB081,ATB081gc,WO1,45225,mush,0.1,unidentifiable mush ,-,1,
BOEM,45831,Dalton,Atlantic Bumper,ATB082,ATB082gc,WO1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45831,Dannette,Atlantic Bumper,ATB083,ATB083gc,WO1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45831,Dalton,Atlantic Bumper,ATB084,ATB084gc,WO1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45831,Dannette,Atlantic Bumper,ATB085,ATB085gc,WO1,45225,mush,0.1,unidentifiable mush ,-,1,
BOEM,45831,Dannette,Atlantic Bumper,ATB087,ATB087gc,WO1,45225,mush,0.1,unidentifiable mush ,-,1,
BOEM,45831,Dannette,Atlantic Bumper,ATB088,ATB088gc,WO1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45831,Dalton,Atlantic Bumper,ATB089,ATB089gc,WO1,45225,mush,0.1,unidentifiable mush ,-,1,
BOEM,45831,Dannette,Pinfish,PIN174,PIN174gc,WO1,45225,mush,0.2,unidentifiable mush ,-,1,
BOEM,45831,Dalton,Pinfish,PIN175,PIN175gc1,WO1,45225,jellyfish?,0.1,biomatter,1,4,"i mean could be a jellyfish, would have to check with an cnidaria person "
BOEM,45831,Dalton,Pinfish,PIN175,PIN175gc2,WO1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45831,Dalton,Pinfish,PIN176,PIN176gc,WO1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45831,Dalton,Pinfish,PIN177,PIN177gc,WO1,45225,mush,0.2,unidentifiable mush ,-,1,
BOEM,45831,Dalton,Pinfish,PIN178,PIN178gc,WO1,45225,mush,0.1,unidentifiable mush ,-,1,
BOEM,45831,Dalton,Pinfish,PIN179,PIN179gc,WO1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45832,Dannette,Pinfish,PIN181,PIN181gc,WO1,45225,mush w/ shells,0.1,biomatter,-,1,no pic 
BOEM,45832,Dalton,Pinfish,PIN182,PIN182gc,WO1,45225,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45832,Dannette,Weakfish,WEF033,WEF033gc,EI2,45719,mush,<0.1,unidentifiable mush ,-,1,
BOEM,45832,Cheyenne,Weakfish,WEF038,WEF038gc1,WO3,45757,fish,1.3,biomatter,3,4,
BOEM,45832,Cheyenne,Weakfish,WEF038,WEF038gc2,WO3,45757,stomach lining?,0.2,,4,2,"dont need three here, stomach lining is probably from wef038 itself .."
BOEM,45832,Cheyenne,Weakfish,WEF038,WEF038gc3,WO3,45757,mush,0.2,unidentifiable mush ,-,1,
BOEM,45832,Sophia,Weakfish,WEF039,WEF039gc1,WO2,45757,mush,1.2,unidentifiable mush ,-,1,
BOEM,45832,Sophia,Weakfish,WEF039,WEF039gc2,WO2,45757,fish,2.2,biomatter,2,3,"dont need three here, fish isnt identifiable (although prob sta) so biomatter"
BOEM,45832,Sophia,Weakfish,WEF039,WEF039gc3,WO2,45757,biomatter,0.3,,2,1,
BOEM,45832,Cheyenne,Weakfish,WEF040,WEF040gc1,WO2,45757,fish,1.7,striped anchovy,5,4,
BOEM,45832,Cheyenne,Weakfish,WEF040,WEF040gc2,WO2,45757,biomatter,0.3,biomatter,3,2,
BOEM,45832,Cheyenne,Weakfish,WEF042,WEF042gc1,WO2,45757,fish,0.2,unidentifiable fish?,2,3,
BOEM,45832,Cheyenne,Weakfish,WEF042,WEF042gc2,WO2,45757,biomatter,0.4,biomatter,1,2,
BOEM,45832,Sophia,Weakfish,WEF043,WEF043gc1,WO2,45757,biomatter,1.5,biomatter,-,1,
BOEM,45832,Sophia,Weakfish,WEF043,WEF043gc2,WO2,45757,fish,0.3,unidentifiable fish?,2,1,
BOEM,45832,Dalton,Weakfish,WEF055,WEF055gc,WO2,45792,mush,0.1,unidentifiable mush,-,1,
BOEM,45832,Dannette,Weakfish,WEF057,WEF057gc,WO2,45792,mush,0.3,unidentifiable mush,-,1,
